C_ID,T_ID,Text,Completion
28,0,"이것은 각 유저가 채팅을 입력한 맥락이 악성인지 판단하는 분류기이다.
유저의 각 채팅은 맥락에 따라 분류된다.
분류는 (욕설/모욕/위협, 성희롱/혐오, 도배/홍보, 중립) 이다.
각 분류에 대한 우선순위는 (욕설/모욕/위협 > 성희롱/혐오 > 도배/스팸 > 중립) 으로 중립이 가장 낮다.
분류기에 의하여 각 채팅에 대한 분류를 출력한다.
유저0: 여자가 무슨 주 예수 그리스도를 믿냐?너희들도 너희 누나 여동생 조카들이 더소중한 존재자나 않 그래?,
유저0: ㅋㅋ 메퇘지 천지네 껄껄,
유저1: 죽일려고 작정을 했구만,
유저1: 얼굴 왜그랬어...,
유저2: 늙다리들 생각이 다그렇지 전쟁나면 지들은 뒤에있고 젊은애들 앞에 세워 다 죽이지 휴,
유저2: 저 개새는 주둥이로 반미반일 팔이 하며 흙수저의 대변인 마냥 연기하지만 쳐먹는거 입는건 제국주의 유행코스프레하며 똥가루 핥아 먹는 놈이 바로 저런 놈아닌가 보기만해도 현기증 구도가 나온다.,
유저2: 뇌피셜 그만! 종교는 그냥 그 역활로 끝이야! 에휴 헬조선 애 새끼들 ㅉㅉ,
유저3: 좀 만져보자 가만있어봐 라고 나도 하고싶다 부랍다,
유저3: 65세가 왜 노인이냐...멋진분같던데...무언가 선진국사람인것같음...인도분들은 재미는있었는데 역시 하는짓들이 후진국사람들의 전형적인모습이었슴....,
유저0: 좋은말했구만..생트집잡는 꼰대시키들 꼰대짓하면 몽둥이가답이지","성희롱/혐오,성희롱/혐오,중립,중립,성희롱/혐오,욕설/비하/모욕,욕설/비하/모욕,중립,성희롱/혐오,욕설/비하/모욕"
29,0,"이것은 각 유저가 채팅을 입력한 맥락이 악성인지 판단하는 분류기이다.
유저의 각 채팅은 맥락에 따라 분류된다.
분류는 (욕설/모욕/위협, 성희롱/혐오, 도배/홍보, 중립) 이다.
각 분류에 대한 우선순위는 (욕설/모욕/위협 > 성희롱/혐오 > 도배/스팸 > 중립) 으로 중립이 가장 낮다.
분류기에 의하여 각 채팅에 대한 분류를 출력한다.
유저0: 대체 뭐가 혁신이냐 디자인 뚱글뚱글한거?,
유저0: 꿀꿀꿀 퀴에에에에엑~~~꿀꿀 히이이이잉ㅇ끽기긱ㄱ키기긱 꿀꿀 킁킁,
유저0: 중년배우 이일화 좀 닮았네..성동일 와이프역할 하셨던분,
유저1: 아름다운 커플 빨리 애새끼낳아서 기르시길,,,,,,
유저1: 경상도 피는 못 속이네 돈 안값는거 경상도진짜 최고임,
유저0: 틀딱 박사모충들 오지게 많네,
유저2: 정말 아무 일 없기를...,
유저1: ? 눈 왜그래?...이뻣는데 왜,
유저0: 그냥 입 좀 여물고 있으세요 여자분들 기사만 뜨면 죽일 넘이네 쓰-레-기네 뭐네 이런 소리 짓껄이다가 사실이 아니라고 확정기사 나오면 그래?? 아님 말고 그러거나 니가 여지를 줬겠지 인생을 잘못 살았겠지 하면서 별별 즤-랄들을 하시는데 남 인생의 참견하지 마시고 본인들 인생이나 잘들 사세요 기사 내용이 진실이면 그 때 욕하시구요,
유저2: 메뉴는 한국음식 그릇은 유기그릇쓰면서 왜 내외부 인테리어에는 한국적인게 하나도 없지하는 아쉬움이 조금 들더라","중립,중립,욕설/비하/모욕,욕설/비하/모욕,성희롱/혐오,성희롱/혐오,중립,중립,욕설/비하/모욕,중립"
30,0,"이것은 각 유저가 채팅을 입력한 맥락이 악성인지 판단하는 분류기이다.
유저의 각 채팅은 맥락에 따라 분류된다.
분류는 (욕설/모욕/위협, 성희롱/혐오, 도배/홍보, 중립) 이다.
각 분류에 대한 우선순위는 (욕설/모욕/위협 > 성희롱/혐오 > 도배/스팸 > 중립) 으로 중립이 가장 낮다.
분류기에 의하여 각 채팅에 대한 분류를 출력한다.
유저0: 와 실검조작 실화?시국이 이지경인데,
유저1: 홍어섹퀴들 때문에 유니클로 대박나네.,
유저1: 주머니 속에 넣었다가 나중에 쓰레기통에 넣어 !!!!,
유저2: 성추행 좌파 프로그램. 진보정권 라인.","중립,욕설/비하/모욕,중립,성희롱/혐오"
31,0,"이것은 각 유저가 채팅을 입력한 맥락이 악성인지 판단하는 분류기이다.
유저의 각 채팅은 맥락에 따라 분류된다.
분류는 (욕설/모욕/위협, 성희롱/혐오, 도배/홍보, 중립) 이다.
각 분류에 대한 우선순위는 (욕설/모욕/위협 > 성희롱/혐오 > 도배/스팸 > 중립) 으로 중립이 가장 낮다.
분류기에 의하여 각 채팅에 대한 분류를 출력한다.
유저0: 잘한다 ㅡ 젊은세대 세금 때문에 망하겼네 ㅋ ㅋ 몇푼벌어 세금내고나면 깡통차야겼네ㅡ,
유저1: 웃긴게 배댓에 공감수 저렇게 많아도 현실에선 이수 노래 겁나 많이 들음. 특히 3040세대,
유저2: 예수쟁이들은 왜 모셔왔냐 ㅋ OOO 들","중립,중립,성희롱/혐오"
32,0,"이것은 각 유저가 채팅을 입력한 맥락이 악성인지 판단하는 분류기이다.
유저의 각 채팅은 맥락에 따라 분류된다.
분류는 (욕설/모욕/위협, 성희롱/혐오, 도배/홍보, 중립) 이다.
각 분류에 대한 우선순위는 (욕설/모욕/위협 > 성희롱/혐오 > 도배/스팸 > 중립) 으로 중립이 가장 낮다.
분류기에 의하여 각 채팅에 대한 분류를 출력한다.
유저0: 살아생전 덕을 못 쌓았다면, 죽어서도 욕 먹는거다. 그게 인과응보임.,
유저1: 모르는거야 이래놓고 자기네 수 좀 틀리면 또 북한뉴스에서 서울 불바다 드립칠꺼임,
유저2: 게이들 고추 다 도려내고싶다,
유저0: 인권변호사들이란. ㅉㅉ,
유저3: 왜 애는 영감탱이 늙은것들이랑만 연애하지?특이체질인가,
유저0: 아 지롤한다 개독신문,
유저1: 시간 좀 지낫다고 ㅉㅉㅉ 한심한 민족,
유저2: 어느안전이라고 외노자 캄보디아새끼가,
유저4: 뒤진다 짱깨새끼들아 진짜 다 꺼져","중립,중립,성희롱/혐오,중립,성희롱/혐오,욕설/비하/모욕,성희롱/혐오,욕설/비하/모욕,욕설/비하/모욕"
33,0,"이것은 각 유저가 채팅을 입력한 맥락이 악성인지 판단하는 분류기이다.
유저의 각 채팅은 맥락에 따라 분류된다.
분류는 (욕설/모욕/위협, 성희롱/혐오, 도배/홍보, 중립) 이다.
각 분류에 대한 우선순위는 (욕설/모욕/위협 > 성희롱/혐오 > 도배/스팸 > 중립) 으로 중립이 가장 낮다.
분류기에 의하여 각 채팅에 대한 분류를 출력한다.
유저0: 아 그래서 시댁 욕하는 년들은 니들 애미가 아주 시집살이를 편하게 잘했나봐?,
유저0: 지금이 무슨 냉전시대인지 이게 다 무슨 드립들이십니까? 나이 똥구멍으로 드셨음?,
유저1: 풉ㅋㅋㅋㅋㅋ킥ㅋㅋㅋㅋㅋ,
유저2: 저게 취지가 머지?,
유저0: 신천지 사이비때문에,
유저2: yg는 갈수록 하락세네.. 양싸 노년이 안좋군...,
유저3: 볼수록 빡치는 프로같아..기본도 안됐는데 장사해서 돈벌겠다고..","욕설/비하/모욕,성희롱/혐오,중립,중립,성희롱/혐오,중립,중립"
34,0,"이것은 각 유저가 채팅을 입력한 맥락이 악성인지 판단하는 분류기이다.
유저의 각 채팅은 맥락에 따라 분류된다.
분류는 (욕설/모욕/위협, 성희롱/혐오, 도배/홍보, 중립) 이다.
각 분류에 대한 우선순위는 (욕설/모욕/위협 > 성희롱/혐오 > 도배/스팸 > 중립) 으로 중립이 가장 낮다.
분류기에 의하여 각 채팅에 대한 분류를 출력한다.
유저0: 문재인은 518 북괴군 개입설에 대해 해명하라 감성팔이 그만하고,
유저1: 세금만 잘내면 뭐 얼마를 벌던 능력이지..부러운거여,
유저2: 점점 돼지를 닮아가고있네 강아지싞끼,
유저1: OOO무슨부모가잘못한걸아들보고지랄들이네,
유저0: 예 한국 합법 포르노 너나 많이 보시구요,
유저0: 이게뭐 큰죄인가. 죄이니는 능력없는 아들 공기업에 넣고 귀걸이 찬 이력서를 입사후에 제출했는데.게다가 일도 안하고 월급에 퇴직금까지 받았는데,
유저1: 젤불쌍한여자 임신해서결혼...신혼두없구 바로현실돌입..,
유저0: 꼰대들 천지구만..뭐 잘난 것들이라고 선배대접을 받길 바라냐","중립,중립,중립,욕설/비하/모욕,중립,성희롱/혐오,중립,성희롱/혐오"
35,0,"이것은 각 유저가 채팅을 입력한 맥락이 악성인지 판단하는 분류기이다.
유저의 각 채팅은 맥락에 따라 분류된다.
분류는 (욕설/모욕/위협, 성희롱/혐오, 도배/홍보, 중립) 이다.
각 분류에 대한 우선순위는 (욕설/모욕/위협 > 성희롱/혐오 > 도배/스팸 > 중립) 으로 중립이 가장 낮다.
분류기에 의하여 각 채팅에 대한 분류를 출력한다.
유저0: 와... 할말이 없다,
유저1: 욕한건 니같은 페미년들인데 남자보고 지랄이냐","중립,욕설/비하/모욕"
36,0,"이것은 각 유저가 채팅을 입력한 맥락이 악성인지 판단하는 분류기이다.
유저의 각 채팅은 맥락에 따라 분류된다.
분류는 (욕설/모욕/위협, 성희롱/혐오, 도배/홍보, 중립) 이다.
각 분류에 대한 우선순위는 (욕설/모욕/위협 > 성희롱/혐오 > 도배/스팸 > 중립) 으로 중립이 가장 낮다.
분류기에 의하여 각 채팅에 대한 분류를 출력한다.
유저0: 장미희 유동근 60대 실화임??,
유저1: 여기서 왜 일반인 이규빈이 나오지? 나참~,
유저0: 끝났네ㄹㅇ 남자가 이김,
유저1: 여성의 날 기사 댓글에 여자가 여자를 무시하는 이상한 나라라고 했더니 개 난리를 치면서 부정하더라 ㅋㅋ 심지어 여자연예인은 남자가 더 댓글많이 달고 악플 쓴다고 ㅋㅋㅋㅋㅋ 개소리하고 자빠졌넹 니들은 그냥 병이야 병 외모 비하 성형 그냥 자기도 모르게나오는 말들 제발좀 반성하길,
유저1: 똥구멍으로 밥처 먹고 입으로 똥을 싸는 뇬???,
유저2: 한번해보자 쪽바리새끼들아! 명필이붓가리겠니! 이에는이다 가자 아자아자!,
유저1: kbs 기사) '박유천 (2차허위고소녀 관련) 성매매 무혐의처분' http://m.entertain.naver.com/read?oid=056&aid=0010431969,
유저0: 틀탁들 난리네 ㅋㅋ 지들끼리 장구치고 북치고,
유저1: 떡창이디 떡 먹을레","중립,중립,중립,성희롱/혐오,욕설/비하/모욕,욕설/비하/모욕,중립,성희롱/혐오,중립"
37,0,"이것은 각 유저가 채팅을 입력한 맥락이 악성인지 판단하는 분류기이다.
유저의 각 채팅은 맥락에 따라 분류된다.
분류는 (욕설/모욕/위협, 성희롱/혐오, 도배/홍보, 중립) 이다.
각 분류에 대한 우선순위는 (욕설/모욕/위협 > 성희롱/혐오 > 도배/스팸 > 중립) 으로 중립이 가장 낮다.
분류기에 의하여 각 채팅에 대한 분류를 출력한다.
유저0: 하하는 틈틈이 오디오 채워주고 박명수는 분기별로 한번씩 캐리해주는데 말도 안하면서 멀뚱멀뚱 서 있는 정준하 좀 짤라라,
유저0: 게이 레즈 등등 조용히 사랑해라. 축제니 뭐니 하면서 피해주지말고,
유저1: 씹다버린껌은 다시씹는거아니다~,
유저1: ㅋㅋㅋㅋ 중국은 중국사람 만나라 엄한 한남 한녀 노리지말고 미세먼지나 처먹어야지,
유저2: 40대 맘충 빠순이 1세대 조선 최악의 세대,
유저2: 남이결혼하는데 의상이어쨌니 육갑을떨어라,
유저3: 진짜 한국민 탈쓴 왜구 OOO들 종나 만네,
유저3: 여자는 엠씨보면안된다..어딜기어나와","중립,중립,중립,성희롱/혐오,성희롱/혐오,중립,욕설/비하/모욕,성희롱/혐오"
38,0,"이것은 각 유저가 채팅을 입력한 맥락이 악성인지 판단하는 분류기이다.
유저의 각 채팅은 맥락에 따라 분류된다.
분류는 (욕설/모욕/위협, 성희롱/혐오, 도배/홍보, 중립) 이다.
각 분류에 대한 우선순위는 (욕설/모욕/위협 > 성희롱/혐오 > 도배/스팸 > 중립) 으로 중립이 가장 낮다.
분류기에 의하여 각 채팅에 대한 분류를 출력한다.
유저0: 문가야 왜여기사니 북으로가서 돼지 시다바리나하면. 딱 맞는데,
유저1: 죄는 미워하되 사람은 미워하지 말라 했거늘...,
유저1: 빼도 못생김..,
유저2: 국민들믈 온통수렁으로 쳐박고 있는모습이 김정은이랑 똑같다. 고난의행군이 시작된거냐?,
유저0: 한혜진이 좀 아깝다 더 멋진 사람 만날수도 있는데 이세상에 돈이 전부는 아니거등,
유저1: 올해에는 연애 금지령 풀리니까 좋은 추억 만들길~~","성희롱/혐오,중립,성희롱/혐오,중립,중립,중립"
39,0,"이것은 각 유저가 채팅을 입력한 맥락이 악성인지 판단하는 분류기이다.
유저의 각 채팅은 맥락에 따라 분류된다.
분류는 (욕설/모욕/위협, 성희롱/혐오, 도배/홍보, 중립) 이다.
각 분류에 대한 우선순위는 (욕설/모욕/위협 > 성희롱/혐오 > 도배/스팸 > 중립) 으로 중립이 가장 낮다.
분류기에 의하여 각 채팅에 대한 분류를 출력한다.
유저0: 오늘은 화력이 쩍네...? 틀딱들이 봐도 송씨 태도가 할말 없었는가벼?",성희롱/혐오
40,0,"이것은 각 유저가 채팅을 입력한 맥락이 악성인지 판단하는 분류기이다.
유저의 각 채팅은 맥락에 따라 분류된다.
분류는 (욕설/모욕/위협, 성희롱/혐오, 도배/홍보, 중립) 이다.
각 분류에 대한 우선순위는 (욕설/모욕/위협 > 성희롱/혐오 > 도배/스팸 > 중립) 으로 중립이 가장 낮다.
분류기에 의하여 각 채팅에 대한 분류를 출력한다.
유저0: 1
유저0: 3
유저0: 4
유저0: 5
유저0: 6
유저0: 7
유저0: 8","도배/스팸,도배/스팸,도배/스팸,도배/스팸,도배/스팸,도배/스팸,도배/스팸"
41,0,"이것은 각 유저가 채팅을 입력한 맥락이 악성인지 판단하는 분류기이다.
유저의 각 채팅은 맥락에 따라 분류된다.
분류는 (욕설/모욕/위협, 성희롱/혐오, 도배/홍보, 중립) 이다.
각 분류에 대한 우선순위는 (욕설/모욕/위협 > 성희롱/혐오 > 도배/스팸 > 중립) 으로 중립이 가장 낮다.
분류기에 의하여 각 채팅에 대한 분류를 출력한다.
유저0: 중국 가서 활동 해라~~~왜 여기서 지 ㄹ 이냐고,
유저1: 개김치~~년 등장이네,
유저2: 알 바 아니고 깨시민인척 선비의식 강요하지 마세요들ㅋㅋㅋ 가쉽에 목 매다는 사람 그다지 많이 없어요~ 하루 이틀 지나면 잊혀질 가쉽.","욕설/비하/모욕,욕설/비하/모욕,중립"
42,0,"이것은 각 유저가 채팅을 입력한 맥락이 악성인지 판단하는 분류기이다.
유저의 각 채팅은 맥락에 따라 분류된다.
분류는 (욕설/모욕/위협, 성희롱/혐오, 도배/홍보, 중립) 이다.
각 분류에 대한 우선순위는 (욕설/모욕/위협 > 성희롱/혐오 > 도배/스팸 > 중립) 으로 중립이 가장 낮다.
분류기에 의하여 각 채팅에 대한 분류를 출력한다.
유저0: 댓글이 지나치리 만큼 비 이성적이고 논리가 없길래 성별을 봤더니.. 음.. 끄덕끄덕.,
유저1: 문재앙이 급하기는 한가 보네 ㅋㅋㅋㅋ","성희롱/혐오,성희롱/혐오"
43,0,"이것은 각 유저가 채팅을 입력한 맥락이 악성인지 판단하는 분류기이다.
유저의 각 채팅은 맥락에 따라 분류된다.
분류는 (욕설/모욕/위협, 성희롱/혐오, 도배/홍보, 중립) 이다.
각 분류에 대한 우선순위는 (욕설/모욕/위협 > 성희롱/혐오 > 도배/스팸 > 중립) 으로 중립이 가장 낮다.
분류기에 의하여 각 채팅에 대한 분류를 출력한다.
유저0: 수만아 밀어줄 애를 밀어줘라.,
유저0: 종교가 아닌 사이비 집단 입니다 교회라고 하지마세요,
유저1: 한심타 쪽바리들이 대차게나갈만하다,
유저2: 완쾌하시고 꼭 입대하세요 ~ ㅎㅎ,
유저3: 제목만보고 짱깨라고 생각했는데 역시나네","중립,성희롱/혐오,성희롱/혐오,중립,성희롱/혐오"
44,0,"이것은 각 유저가 채팅을 입력한 맥락이 악성인지 판단하는 분류기이다.
유저의 각 채팅은 맥락에 따라 분류된다.
분류는 (욕설/모욕/위협, 성희롱/혐오, 도배/홍보, 중립) 이다.
각 분류에 대한 우선순위는 (욕설/모욕/위협 > 성희롱/혐오 > 도배/스팸 > 중립) 으로 중립이 가장 낮다.
분류기에 의하여 각 채팅에 대한 분류를 출력한다.
유저0: 남자 40대 50대 언제부터 그렇게 나라 걱정했냐. 아주 신났네 신났어.,
유저0: 조선이 까는거보니 조국 훌륭한 사람인듯...","성희롱/혐오,중립"
